lottery,draw_number,draw_date,n1,n2,n3,n4,n5,n6,bonus,source,source_url,retrieved_at,content_hash
LOTO6,1327,2018-11-05,2,3,13,22,23,30,27,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1328,2018-11-08,7,9,23,32,37,40,41,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1329,2018-11-12,11,15,18,22,37,42,31,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1330,2018-11-15,2,19,24,32,36,43,30,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1331,2018-11-19,2,14,30,31,38,39,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1332,2018-11-22,5,15,18,22,33,40,6,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1333,2018-11-26,2,9,15,22,26,35,5,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1334,2018-11-29,1,2,7,14,29,43,40,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1335,2018-12-03,10,16,19,34,35,39,4,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1336,2018-12-06,4,5,11,19,31,34,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1337,2018-12-10,3,6,21,28,29,34,15,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1338,2018-12-13,2,6,23,25,30,31,35,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1339,2018-12-17,1,10,15,33,34,42,39,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1340,2018-12-20,6,15,18,20,26,29,9,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1321_1340&type=loto6,2026-08-21T01:52:29.105398+00:00,c7a6e358a4fd28d97d8f26ebcc4e8168186232eec507e668d93d78f8b9235d2f
LOTO6,1341,2018-12-24,9,12,15,16,26,39,34,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1342,2018-12-27,1,4,9,16,23,31,42,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1343,2019-01-07,2,8,10,12,19,23,16,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1344,2019-01-10,8,16,20,28,37,43,29,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1345,2019-01-14,1,15,26,27,29,33,18,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1346,2019-01-17,5,10,22,27,38,42,36,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1347,2019-01-21,8,10,11,18,36,43,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1348,2019-01-24,1,2,14,19,21,33,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1349,2019-01-28,2,16,19,32,34,42,33,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1350,2019-01-31,7,8,9,10,20,38,16,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1351,2019-02-04,8,14,18,22,28,29,5,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1352,2019-02-07,5,6,9,15,19,36,22,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1353,2019-02-11,2,11,12,19,21,24,36,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1354,2019-02-14,4,25,27,28,32,41,26,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1355,2019-02-18,5,15,27,29,34,37,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1356,2019-02-21,4,6,10,16,24,43,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1357,2019-02-25,2,3,8,15,19,28,21,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1358,2019-02-28,9,15,23,27,29,40,28,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1359,2019-03-04,6,8,14,18,25,41,9,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1360,2019-03-07,4,9,10,16,17,42,23,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1341_1360&type=loto6,2026-08-21T01:52:28.387013+00:00,aa7f7bc33da819b6e4e2ed1ceaa3ac7c8f48de5ded142bf28864ebd8644d43f0
LOTO6,1361,2019-03-11,3,4,12,18,28,38,32,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1362,2019-03-14,8,16,19,28,36,39,1,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1363,2019-03-18,2,5,23,36,37,41,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1364,2019-03-21,5,13,14,16,25,27,3,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1365,2019-03-25,4,7,14,20,31,41,32,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1366,2019-03-28,14,15,17,29,31,39,10,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1367,2019-04-01,3,8,11,14,22,41,34,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1368,2019-04-04,6,11,17,20,34,35,10,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1369,2019-04-08,12,15,25,32,41,43,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1370,2019-04-11,8,22,24,30,40,41,2,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1371,2019-04-15,4,5,6,7,24,28,30,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1372,2019-04-18,3,5,10,21,33,39,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1373,2019-04-22,1,10,13,18,20,41,11,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1374,2019-04-25,1,4,5,19,23,35,36,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1375,2019-04-29,2,5,21,22,31,38,28,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1376,2019-05-02,2,5,22,31,32,43,27,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1377,2019-05-06,1,7,13,24,40,43,20,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1378,2019-05-09,1,10,15,24,35,43,9,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1379,2019-05-13,1,2,19,21,24,37,32,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1380,2019-05-16,1,3,24,26,29,33,42,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1361_1380&type=loto6,2026-08-21T01:52:27.726300+00:00,75791f0e66eea287da82a18a614a15203b4e7beaad3403f6c8f7e8b08adb780c
LOTO6,1381,2019-05-20,2,4,5,16,19,38,25,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1382,2019-05-23,8,9,12,25,26,28,32,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1383,2019-05-27,2,4,9,15,18,39,24,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1384,2019-05-30,3,6,13,32,38,43,40,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1385,2019-06-03,9,20,28,35,41,43,23,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1386,2019-06-06,4,11,14,15,20,38,35,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1387,2019-06-10,11,27,29,30,37,38,33,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1388,2019-06-13,9,10,12,15,29,37,11,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1389,2019-06-17,6,16,21,23,26,42,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1390,2019-06-20,10,11,13,28,34,39,35,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1391,2019-06-24,3,12,23,31,36,42,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1392,2019-06-27,6,9,12,19,40,42,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1393,2019-07-01,7,11,26,32,42,43,24,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1394,2019-07-04,8,9,35,36,42,43,22,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1395,2019-07-08,5,16,18,27,30,43,25,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1396,2019-07-11,3,7,11,15,23,41,21,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1397,2019-07-15,9,18,19,21,25,26,7,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1398,2019-07-18,23,29,34,35,40,43,42,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1399,2019-07-22,7,20,21,33,41,43,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1400,2019-07-25,8,10,26,31,34,39,36,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1381_1400&type=loto6,2026-08-21T01:52:27.086799+00:00,d7d4d4a76d3320d261f41d5d3e887d78126a20471eb2e0340595f65cfeb145cb
LOTO6,1401,2019-07-29,2,13,23,24,25,33,36,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1402,2019-08-01,10,24,26,33,36,42,28,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1403,2019-08-05,1,3,10,27,34,41,22,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1404,2019-08-08,2,17,29,37,38,39,5,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1405,2019-08-12,3,4,6,19,23,24,42,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1406,2019-08-15,20,24,27,29,34,35,43,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1407,2019-08-19,10,13,19,28,33,39,15,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1408,2019-08-22,2,17,24,26,34,43,32,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1409,2019-08-26,5,6,8,20,22,25,13,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1410,2019-08-29,8,14,17,25,36,41,23,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1411,2019-09-02,2,5,7,20,25,28,3,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1412,2019-09-05,2,19,24,25,32,42,8,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1413,2019-09-09,7,13,17,21,24,26,12,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1414,2019-09-12,12,19,21,26,40,41,20,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
LOTO6,1415,2019-09-16,1,3,7,34,39,40,33,mizuho_bank,https://www.mizuhobank.co.jp/takarakuji/check/loto/backnumber/detail.html?fromto=1401_1420&type=loto6,2026-08-21T01:52:26.351138+00:00,3539e3674737c641d83ff44b2589dd0da2efded1c8bccdf48b1dc66b4e158419
